	issue	user_login	created_at	author_association	comment
263	178	monnand	2014-06-20 04:11:12	CONTRIBUTOR	"@vmarmol FYI, here is how go's protobuf library deals with enum:

```
type SomeEnumType int

func (self SomeEnumType) MarshalJson() ([]byte, error){
// ...
}

func (self *SomeEnumeType) UnmarshalJson([]byte) error {

// ...
}
```

I think in old cAdvisor code, I wrote some helpers would could automate such step. Let me try to find it and feel free to use it or not.
"
264	178	brendandburns	2014-06-20 04:11:40	CONTRIBUTOR	"Yeah, that's generally the way Apiary has done it.

On Thu, Jun 19, 2014 at 9:03 PM, Victor Marmol notifications@github.com
wrote:

> SGTM, any prefered way to do an enum in JSON? I'm guessing a string with
> pre-defined values is the best way to go? Its easier to write by hand than
> an int value.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46643057
> .
"
265	178	vmarmol	2014-06-20 04:12:01	CONTRIBUTOR	"Done. PTAL @brendanburns @thockin @lavalamp 
"
266	178	vmarmol	2014-06-20 04:12:53	CONTRIBUTOR	"@monnand ah yes I've seen those, they are nifty and we could use them as a string over the wire. May be okay as is for now though
"
267	178	brendandburns	2014-06-20 04:12:56	CONTRIBUTOR	"Sorry to be nit-picky, can we go all-caps for the values, to demonstrate that their enum, not string?

thx!
"
268	178	vmarmol	2014-06-20 04:15:00	CONTRIBUTOR	"@brendanburns haha, np. done. PTAL
"
269	174	monnand	2014-06-20 04:22:59	CONTRIBUTOR	"Changed the code accordingly. Use `w.Write(data)` instead of `fmt.FprintX()`. PTAL.
"
270	178	brendandburns	2014-06-20 04:28:43	CONTRIBUTOR	"thanks!
"
271	178	thockin	2014-06-20 04:43:35	MEMBER	"I'm OK with this, but I will try to make the case to deprecate this field
ASAP :)

On Thu, Jun 19, 2014 at 9:28 PM, brendandburns notifications@github.com
wrote:

> thanks!
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46643902
> .
"
272	178	vmarmol	2014-06-20 04:46:32	CONTRIBUTOR	"I happily welcome that effort :)
"
273	178	brendandburns	2014-06-20 04:48:27	CONTRIBUTOR	"Hrm, @thockin Sorry didn't mean to over rule you.  I thought this was implementing your suggestion.

I'm imagining extending this by adding a ""Source"" field

MountType: PERSISTENT_DISK
MountPath: /foo/bar
Source: http://some/pd/path

or

MountType: GIT
MountPath: /my/git/path
Source: git://some/git/repo@commit

I suppose elevating it into its own type is ok, but I'm not sure it buys much....
"
274	178	brendandburns	2014-06-20 04:49:06	CONTRIBUTOR	"fwiw, if @thockin if you feel strongly, I'll do the deprecate PR tomorrow.

--brendan
"
275	178	thockin	2014-06-20 05:09:57	MEMBER	"No, this is fine for now, until we have a full solution and demonstration
of why it is better.  You didn't overrule me in any sense :)

My main point here is that we have two structures - Volume and VolumeMount.
 Volume is supposed to represent that ""what"" and VolumeMount is supposed to
represent the ""Where"" and ""How"".

Up until this change, ""what"" was always ""a pod-private local directory"".
 With this change we have added a new ""what"" but we've stuck it in the
""where"" structure.  You'll notice that this can ONLY identity-mount things
- there is no opportunity to remap host /foo onto container /bar (very
  similar to Docker's --volumes-from, which is broken in the same way).

A ""source"" field is the right direction, but it belongs in Volume, not
VolumeMount.  Consider that a volume definition is pod-scope, but mounts
are container-scope.  You want to spell out the source once, at pod-scope,
and let each container mount it where they want.

This also lays groundwork to get fancier with permissions, storage medium,
quota, etc.

I'm happy to go into my ideas here more, if you like.  We spent a lot of
time on this area internally, and I think (hope!) we can apply some of
those lessons here.  But I also want to hear from others if you all feel
we're screwing it up.

I would strike out on this now, but for this fabled intern who wants to
tackle some of this ;)

Tim

On Thu, Jun 19, 2014 at 9:49 PM, brendandburns notifications@github.com
wrote:

> fwiw, if @thockin https://github.com/thockin if you feel strongly, I'll
> do the deprecate PR tomorrow.
> 
> --brendan
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46644628
> .
"
276	178	brendandburns	2014-06-20 05:18:22	CONTRIBUTOR	"Ah, you are 100% right.  I should have caught that.

Sorry!

(and yes, Jimmy claims that his intern will be starting on this on Monday,
I'll double check tomorrow)

That said, there's no reason that we can't lay in the right data structures
before the intern does the implementation.

--brendan

On Thu, Jun 19, 2014 at 10:10 PM, Tim Hockin notifications@github.com
wrote:

> No, this is fine for now, until we have a full solution and demonstration
> of why it is better. You didn't overrule me in any sense :)
> 
> My main point here is that we have two structures - Volume and
> VolumeMount.
> Volume is supposed to represent that ""what"" and VolumeMount is supposed to
> represent the ""Where"" and ""How"".
> 
> Up until this change, ""what"" was always ""a pod-private local directory"".
> With this change we have added a new ""what"" but we've stuck it in the
> ""where"" structure. You'll notice that this can ONLY identity-mount things
> - there is no opportunity to remap host /foo onto container /bar (very
>   similar to Docker's --volumes-from, which is broken in the same way).
> 
> A ""source"" field is the right direction, but it belongs in Volume, not
> VolumeMount. Consider that a volume definition is pod-scope, but mounts
> are container-scope. You want to spell out the source once, at pod-scope,
> and let each container mount it where they want.
> 
> This also lays groundwork to get fancier with permissions, storage medium,
> quota, etc.
> 
> I'm happy to go into my ideas here more, if you like. We spent a lot of
> time on this area internally, and I think (hope!) we can apply some of
> those lessons here. But I also want to hear from others if you all feel
> we're screwing it up.
> 
> I would strike out on this now, but for this fabled intern who wants to
> tackle some of this ;)
> 
> Tim
> 
> On Thu, Jun 19, 2014 at 9:49 PM, brendandburns notifications@github.com
> wrote:
> 
> > fwiw, if @thockin https://github.com/thockin if you feel strongly,
> > I'll
> > do the deprecate PR tomorrow.
> > 
> > --brendan
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46644628>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645281
> .
"
277	178	thockin	2014-06-20 05:22:13	MEMBER	"I think there's room for interpretation on what ""the right structures"" are
and I don't want to prescribe exactly what it should be without
reconsidering it anew.  I'm looking forward to some design discussion with
intern Danny.

Tim

On Thu, Jun 19, 2014 at 10:18 PM, brendandburns notifications@github.com
wrote:

> Ah, you are 100% right. I should have caught that.
> 
> Sorry!
> 
> (and yes, Jimmy claims that his intern will be starting on this on Monday,
> I'll double check tomorrow)
> 
> That said, there's no reason that we can't lay in the right data
> structures
> before the intern does the implementation.
> 
> --brendan
> 
> On Thu, Jun 19, 2014 at 10:10 PM, Tim Hockin notifications@github.com
> wrote:
> 
> > No, this is fine for now, until we have a full solution and
> > demonstration
> > of why it is better. You didn't overrule me in any sense :)
> > 
> > My main point here is that we have two structures - Volume and
> > VolumeMount.
> > Volume is supposed to represent that ""what"" and VolumeMount is supposed
> > to
> > represent the ""Where"" and ""How"".
> > 
> > Up until this change, ""what"" was always ""a pod-private local directory"".
> > With this change we have added a new ""what"" but we've stuck it in the
> > ""where"" structure. You'll notice that this can ONLY identity-mount
> > things
> > - there is no opportunity to remap host /foo onto container /bar (very
> >   similar to Docker's --volumes-from, which is broken in the same way).
> > 
> > A ""source"" field is the right direction, but it belongs in Volume, not
> > VolumeMount. Consider that a volume definition is pod-scope, but mounts
> > are container-scope. You want to spell out the source once, at
> > pod-scope,
> > and let each container mount it where they want.
> > 
> > This also lays groundwork to get fancier with permissions, storage
> > medium,
> > quota, etc.
> > 
> > I'm happy to go into my ideas here more, if you like. We spent a lot of
> > time on this area internally, and I think (hope!) we can apply some of
> > those lessons here. But I also want to hear from others if you all feel
> > we're screwing it up.
> > 
> > I would strike out on this now, but for this fabled intern who wants to
> > tackle some of this ;)
> > 
> > Tim
> > 
> > On Thu, Jun 19, 2014 at 9:49 PM, brendandburns notifications@github.com
> > 
> > wrote:
> > 
> > > fwiw, if @thockin https://github.com/thockin if you feel strongly,
> > > I'll
> > > do the deprecate PR tomorrow.
> > > 
> > > --brendan
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > <
> > 
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46644628>
> > 
> > > .
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645281>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645551
> .
"
278	178	jkaplowitz	2014-06-20 05:41:54	CONTRIBUTOR	"Just emailed him urging him to switch primary focus and establish contact
with you ASAP, with a bit of procedural guidance (nothing about the
substance) and a link to this discussion. His other work is at the point
where this switch makes good sense.
On Jun 19, 2014 10:22 PM, ""Tim Hockin"" notifications@github.com wrote:

> I think there's room for interpretation on what ""the right structures"" are
> and I don't want to prescribe exactly what it should be without
> reconsidering it anew. I'm looking forward to some design discussion with
> intern Danny.
> 
> Tim
> 
> On Thu, Jun 19, 2014 at 10:18 PM, brendandburns notifications@github.com
> 
> wrote:
> 
> > Ah, you are 100% right. I should have caught that.
> > 
> > Sorry!
> > 
> > (and yes, Jimmy claims that his intern will be starting on this on
> > Monday,
> > I'll double check tomorrow)
> > 
> > That said, there's no reason that we can't lay in the right data
> > structures
> > before the intern does the implementation.
> > 
> > --brendan
> > 
> > On Thu, Jun 19, 2014 at 10:10 PM, Tim Hockin notifications@github.com
> > wrote:
> > 
> > > No, this is fine for now, until we have a full solution and
> > > demonstration
> > > of why it is better. You didn't overrule me in any sense :)
> > > 
> > > My main point here is that we have two structures - Volume and
> > > VolumeMount.
> > > Volume is supposed to represent that ""what"" and VolumeMount is
> > > supposed
> > > to
> > > represent the ""Where"" and ""How"".
> > > 
> > > Up until this change, ""what"" was always ""a pod-private local
> > > directory"".
> > > With this change we have added a new ""what"" but we've stuck it in the
> > > ""where"" structure. You'll notice that this can ONLY identity-mount
> > > things
> > > - there is no opportunity to remap host /foo onto container /bar (very
> > >   similar to Docker's --volumes-from, which is broken in the same way).
> > > 
> > > A ""source"" field is the right direction, but it belongs in Volume, not
> > > VolumeMount. Consider that a volume definition is pod-scope, but
> > > mounts
> > > are container-scope. You want to spell out the source once, at
> > > pod-scope,
> > > and let each container mount it where they want.
> > > 
> > > This also lays groundwork to get fancier with permissions, storage
> > > medium,
> > > quota, etc.
> > > 
> > > I'm happy to go into my ideas here more, if you like. We spent a lot
> > > of
> > > time on this area internally, and I think (hope!) we can apply some of
> > > those lessons here. But I also want to hear from others if you all
> > > feel
> > > we're screwing it up.
> > > 
> > > I would strike out on this now, but for this fabled intern who wants
> > > to
> > > tackle some of this ;)
> > > 
> > > Tim
> > > 
> > > On Thu, Jun 19, 2014 at 9:49 PM, brendandburns <
> > > notifications@github.com>
> > > 
> > > wrote:
> > > 
> > > > fwiw, if @thockin https://github.com/thockin if you feel
> > > > strongly,
> > > > I'll
> > > > do the deprecate PR tomorrow.
> > > > 
> > > > --brendan
> > > > 
> > > > —
> > > > Reply to this email directly or view it on GitHub
> > > > <
> > 
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46644628>
> > 
> > > > .
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > <
> > 
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645281>
> > 
> > > .
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645551>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/pull/178#issuecomment-46645702
> .
"
