	issue	user_login	created_at	author_association	comment
124	108	lavalamp	2014-06-14 16:39:21	MEMBER	"The localkube thing I made is most of the way there already.
On Jun 14, 2014 9:25 AM, ""brendandburns"" notifications@github.com wrote:

> SGTM.
> 
> Brendan
> 
> On Sat, Jun 14, 2014, 9:00 AM, Joe Beda notifications@github.com wrote:
> 
> > Note that this relates to #4
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/4 as it
> > would
> > (a) make it less painful to copy stuff in and out of a boot2docker VM
> > during build and (b) would make the resultant container images smaller
> > as
> > they'd all share a base with the single binary.
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/108#issuecomment-46091743>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/108#issuecomment-46092426
> .
"
125	105	lavalamp	2014-06-14 16:59:55	MEMBER	"Hm. I'm pretty sure I didn't change anything in this to cause the travis failure-- is this the only thing it's flaking for?
"
126	19	proppy	2014-06-14 17:00:57	CONTRIBUTOR	"You could have Dockerfile for individual binaries and have the resulting
container image launch it has its ENTRYPOINT.

That way you could leverage the fact sources are sent from your workstation
to the VM as the /build payload (context) over the remote API (no need to
copy to the host) and the docker image is your artefact.
On Jun 14, 2014 8:48 AM, ""Joe Beda"" notifications@github.com wrote:

> Notes of work in progress:
> - I'm starting out by moving our build process into Docker. A snapshot
>   of a Dockerfile and a Makefile to automate some common stuff is here:
>   jbeda@6c4a6a8
>   https://github.com/jbeda/kubernetes/commit/6c4a6a8fa7794874862cadaf31948bdb9235f51a
> - If we say everyone has to build on Linux, this is much easier. With
>   the boot2docker on a Mac, you essentially have a remote machine that you
>   are talking to through a local TCP pipe. That means with any -v
>   local-path:container-path the local-path is really local to the
>   boot2docker VM and not the local workstation.
> 
> This leaves us with 2 choices:
> 1. Build in the boot2docker VM and copy results back out, either
>    through stdout from the docker run or via boot2docker ssh
> 2. Build the final docker images inside the boot2docker VM inside of a
>    docker container. Yup, this means running docker in docker. This is
>    supported with dind but it gets complicated. There is a repo (
>    https://github.com/jpetazzo/dind) with support but...
>    - There is no license in that repo. Issue: jpetazzo/dind#21
>      https://github.com/jpetazzo/dind/issues/21
>    - The Docker build process itself uses dind but has a forked script
>      checked in to the Docker repo. These have diverged and I worry about
>      continued support for the separate dind repo. Issue to harmonize these:
>      jpetazzo/dind#22 https://github.com/jpetazzo/dind/issues/22
> 
> Right now I'm leaning toward copying stuff in and out (option 1).
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/19#issuecomment-46091452
> .
"
127	19	proppy	2014-06-14 17:11:39	CONTRIBUTOR	"Note of you just want to have a container to build the projects and get
binaries out.

You can also set the ENTRYPOINT to the build command.

docker build ; docker run # to build
docker cp # to get the file out of the container
On Jun 14, 2014 10:00 AM, ""Johan Euphrosine"" proppy@google.com wrote:

> You could have Dockerfile for individual binaries and have the resulting
> container image launch it has its ENTRYPOINT.
> 
> That way you could leverage the fact sources are sent from your
> workstation to the VM as the /build payload (context) over the remote API
> (no need to copy to the host) and the docker image is your artefact.
> On Jun 14, 2014 8:48 AM, ""Joe Beda"" notifications@github.com wrote:
> 
> > Notes of work in progress:
> > - I'm starting out by moving our build process into Docker. A
> >   snapshot of a Dockerfile and a Makefile to automate some common stuff is
> >   here: jbeda@6c4a6a8
> >   https://github.com/jbeda/kubernetes/commit/6c4a6a8fa7794874862cadaf31948bdb9235f51a
> > - If we say everyone has to build on Linux, this is much easier. With
> >   the boot2docker on a Mac, you essentially have a remote machine that you
> >   are talking to through a local TCP pipe. That means with any -v
> >   local-path:container-path the local-path is really local to the
> >   boot2docker VM and not the local workstation.
> > 
> > This leaves us with 2 choices:
> > 1. Build in the boot2docker VM and copy results back out, either
> >    through stdout from the docker run or via boot2docker ssh
> > 2. Build the final docker images inside the boot2docker VM inside of
> >    a docker container. Yup, this means running docker in docker. This is
> >    supported with dind but it gets complicated. There is a repo (
> >    https://github.com/jpetazzo/dind) with support but...
> >    - There is no license in that repo. Issue: jpetazzo/dind#21
> >      https://github.com/jpetazzo/dind/issues/21
> >    - The Docker build process itself uses dind but has a forked
> >      script checked in to the Docker repo. These have diverged and I worry about
> >      continued support for the separate dind repo. Issue to harmonize these:
> >      jpetazzo/dind#22 https://github.com/jpetazzo/dind/issues/22
> > 
> > Right now I'm leaning toward copying stuff in and out (option 1).
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/19#issuecomment-46091452
> > .
"
128	108	proppy	2014-06-14 17:13:39	CONTRIBUTOR	"Consider using subcommand instead of flags for defining which component to
launch, ex:
kube agent -some-agent-flag
 On Jun 14, 2014 9:39 AM, ""Daniel Smith"" notifications@github.com wrote:

> The localkube thing I made is most of the way there already.
> On Jun 14, 2014 9:25 AM, ""brendandburns"" notifications@github.com
> wrote:
> 
> > SGTM.
> > 
> > Brendan
> > 
> > On Sat, Jun 14, 2014, 9:00 AM, Joe Beda notifications@github.com
> > wrote:
> > 
> > > Note that this relates to #4
> > > https://github.com/GoogleCloudPlatform/kubernetes/issues/4 as it
> > > would
> > > (a) make it less painful to copy stuff in and out of a boot2docker VM
> > > during build and (b) would make the resultant container images smaller
> > > as
> > > they'd all share a base with the single binary.
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > <
> > 
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/108#issuecomment-46091743>
> > 
> > > .
> > 
> > —
> > Reply to this email directly or view it on GitHub
> > <
> > https://github.com/GoogleCloudPlatform/kubernetes/issues/108#issuecomment-46092426>
> > 
> > .
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/108#issuecomment-46092804
> .
"
129	19	proppy	2014-06-14 17:25:48	CONTRIBUTOR	"You could also have a combination of the two.

Build and run kube on top of google/golang for development; for production
if the size of google/debian base bother you: rebase the binary on top of
busybox image.
On Jun 14, 2014 10:11 AM, ""Johan Euphrosine"" proppy@google.com wrote:

> Note of you just want to have a container to build the projects and get
> binaries out.
> 
> You can also set the ENTRYPOINT to the build command.
> 
> docker build ; docker run # to build
> docker cp # to get the file out of the container
> On Jun 14, 2014 10:00 AM, ""Johan Euphrosine"" proppy@google.com wrote:
> 
> > You could have Dockerfile for individual binaries and have the resulting
> > container image launch it has its ENTRYPOINT.
> > 
> > That way you could leverage the fact sources are sent from your
> > workstation to the VM as the /build payload (context) over the remote API
> > (no need to copy to the host) and the docker image is your artefact.
> > On Jun 14, 2014 8:48 AM, ""Joe Beda"" notifications@github.com wrote:
> > 
> > > Notes of work in progress:
> > > - I'm starting out by moving our build process into Docker. A
> > >   snapshot of a Dockerfile and a Makefile to automate some common stuff is
> > >   here: jbeda@6c4a6a8
> > >   https://github.com/jbeda/kubernetes/commit/6c4a6a8fa7794874862cadaf31948bdb9235f51a
> > > - If we say everyone has to build on Linux, this is much easier.
> > >   With the boot2docker on a Mac, you essentially have a remote machine that
> > >   you are talking to through a local TCP pipe. That means with any -v
> > >   local-path:container-path the local-path is really local to the
> > >   boot2docker VM and not the local workstation.
> > > 
> > > This leaves us with 2 choices:
> > > 1. Build in the boot2docker VM and copy results back out, either
> > >    through stdout from the docker run or via boot2docker ssh
> > > 2. Build the final docker images inside the boot2docker VM inside of
> > >    a docker container. Yup, this means running docker in docker. This is
> > >    supported with dind but it gets complicated. There is a repo (
> > >    https://github.com/jpetazzo/dind) with support but...
> > >    - There is no license in that repo. Issue: jpetazzo/dind#21
> > >      https://github.com/jpetazzo/dind/issues/21
> > >    - The Docker build process itself uses dind but has a forked
> > >      script checked in to the Docker repo. These have diverged and I worry about
> > >      continued support for the separate dind repo. Issue to harmonize these:
> > >      jpetazzo/dind#22 https://github.com/jpetazzo/dind/issues/22
> > > 
> > > Right now I'm leaning toward copying stuff in and out (option 1).
> > > 
> > > —
> > > Reply to this email directly or view it on GitHub
> > > https://github.com/GoogleCloudPlatform/kubernetes/issues/19#issuecomment-46091452
> > > .
"
130	108	delroth	2014-06-14 19:10:59	NONE	"Maybe also support busybox-style command selection via argv[0]? That way you can symlink/hardlink the main binary under different names.

http://www.busybox.net/FAQ.html#source
"
131	108	jbeda	2014-06-14 21:20:12	CONTRIBUTOR	"@delroth I love the busybox model but I'm not sure that we want to rely on it completely.  We will probably want to have the client tools run on Windows at some point and I'm not sure how that'd work.

In any case, everyone seems on board so I'll mark this as a ""feature request"" instead of a question.
"
132	105	jbeda	2014-06-14 21:22:55	CONTRIBUTOR	"@lavalamp I've seen this too.  Filed #109 to track it.
"
133	19	jbeda	2014-06-14 21:52:00	CONTRIBUTOR	"Thanks for the comments @proppy.

I want the resultant container image to be minimal.  I like the idea of layering it on the busybox image.

That means that the image used to build should be different than the image used at runtime.  Doing `docker cp` to copy things around is one thing I'm looking to avoid.  `dind` is one solution there.  Rebasing will require either `dind` or `docker cp`.  If we don't do this carefully we end up packaging up 60+MB every time we build the image.  That takes too long :)
"
134	103	lavalamp	2014-06-15 00:02:49	MEMBER	"I can see why this is desirable, but it's pretty hard to sell the current behavior where your deletion _timing_ determines the survival of the pods as a feature :)

Let me suggest that we say that after modifying (stopping) a replication controller, the replication controller is guaranteed one pass to make the requested changes. If we then also allowed deleting replication controllers w/out stopping them first, we'd get the semantics of:
- deleting a running replication controller leaves all of its pods running.
- deleting a stopped replication controller leaves none of its pods running.

Which seems more sensible than the race we have now.

We should just implement http async code for all http operations that take longer than some fixed amount of time. Go should make that pretty easy. We should also do api admission, user authorization, etc. Not sure that this stuff should be at the top of our list right now, though.
"
135	19	proppy	2014-06-15 01:47:44	CONTRIBUTOR	"FYI, I have a pending patch to docker that could provide an hacky
alternative.
https://github.com/dotcloud/docker/pull/5715

This would allow something like

```
docker build -t builder ; (docker run builder | docker build -t runner -)
```

On Jun 14, 2014 2:52 PM, ""Joe Beda"" notifications@github.com wrote:

> Thanks for the comments @proppy https://github.com/proppy.
> 
> I want the resultant container image to be minimal. I like the idea of
> layering it on the busybox image.
> 
> That means that the image used to build should be different than the image
> used at runtime. Doing docker cp to copy things around is one thing I'm
> looking to avoid. dind is one solution there. Rebasing will require
> either dind or docker cp. If we don't do this carefully we end up
> packaging up 60+MB every time we build the image. That takes too long :)
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/GoogleCloudPlatform/kubernetes/issues/19#issuecomment-46100695
> .
"
136	113	brendandburns	2014-06-15 03:24:19	CONTRIBUTOR	"Just don't call it config...  ;)
"
137	115	brendandburns	2014-06-16 03:28:01	CONTRIBUTOR	"Thanks!
"
138	2	brendandburns	2014-06-16 03:36:33	CONTRIBUTOR	"Fixed in #111 and #112 

Closing.
"
139	9	brendandburns	2014-06-16 03:37:18	CONTRIBUTOR	"Closed by #98 
"
140	33	brendandburns	2014-06-16 03:40:16	CONTRIBUTOR	"Closed by #102 
"
141	116	brendanburns	2014-06-16 03:52:35	CONTRIBUTOR	"Addresses #114 
"
